,ProlificId,Condition,College,Duration,SearchValue,PartOfSearch
841,674df71dd20065d29a151f43,search,Washington and Lee University,982,,False
842,674df71dd20065d29a151f43,search,Harvey Mudd College,1654,,False
843,674df71dd20065d29a151f43,search,Massachusetts Institute of Technology,7035,,False
844,674df71dd20065d29a151f43,search,Yale University,1071,,False
845,674df71dd20065d29a151f43,search,Princeton University,1853,,False
846,674df71dd20065d29a151f43,search,University of Chicago,966,,False
847,674df71dd20065d29a151f43,search,Stanford University,1152,,False
848,674df71dd20065d29a151f43,search,Harvey Mudd College,668,,False
849,674df71dd20065d29a151f43,search,Emory University,1860,,False
850,674df71dd20065d29a151f43,search,Montreat College,1341,,False
851,674df71dd20065d29a151f43,search,Cornell University,1576,,False
852,674df71dd20065d29a151f43,search,Reed College,4512,,False
853,674df71dd20065d29a151f43,search,Barton College,523,,False
854,674df71dd20065d29a151f43,search,Bryn Mawr College,612,,False
855,674df71dd20065d29a151f43,search,Chicago State University,2314,chicago,True
856,674df71dd20065d29a151f43,search,University of Chicago,2187,chicago,True
857,674df71dd20065d29a151f43,search,Princeton University,826,chicago,False
858,674df71dd20065d29a151f43,search,Yale University,763,chicago,False
859,674df71dd20065d29a151f43,search,University of Chicago,778,chicago,True
860,674df71dd20065d29a151f43,search,University of Notre Dame,876,chicago,False
861,674df71dd20065d29a151f43,search,Harvard University,691,chicago,False
862,674df71dd20065d29a151f43,search,Harvard University,794,chicago,False
863,674df71dd20065d29a151f43,search,California Institute of Technology,834,chicago,False
864,674df71dd20065d29a151f43,search,University of Chicago,6326,chicago,True
865,674df71dd20065d29a151f43,search,Brown University,500,chicago,False
866,674df71dd20065d29a151f43,search,Northwestern University,1342,chicago,False
867,674df71dd20065d29a151f43,search,Tufts University,2914,chicago,False
868,674df71dd20065d29a151f43,search,Northwestern University,1364,chicago,False
869,674df71dd20065d29a151f43,search,University of Chicago,1068,chicago,True
870,674df71dd20065d29a151f43,search,Northwestern University,612,chicago,False
871,674df71dd20065d29a151f43,search,Finlandia University,911,chicago,False
872,674df71dd20065d29a151f43,search,Finlandia University,1390,chicago,False
873,674df71dd20065d29a151f43,search,Southern University at New Orleans,3339,chicago,False
874,674df71dd20065d29a151f43,search,University of Arkansas at Pine Bluff,1075,chicago,False
875,674df71dd20065d29a151f43,search,Davis College,968,chicago,False
876,674df71dd20065d29a151f43,search,Clayton  State University,925,chicago,False
877,674df71dd20065d29a151f43,search,Texas A & M International University,1046,chicago,False
878,674df71dd20065d29a151f43,search,Texas A & M University-Texarkana,769,chicago,False
879,674df71dd20065d29a151f43,search,Troy University,550,chicago,False
880,674df71dd20065d29a151f43,search,Concord University,1219,,False
881,674df71dd20065d29a151f43,search,Concord University,2486,,False
882,674df71dd20065d29a151f43,search,Southern University at New Orleans,2881,,False
883,674df71dd20065d29a151f43,search,University of California-San Diego,900,,False
884,674df71dd20065d29a151f43,search,Southern University at New Orleans,2301,,False
885,674df71dd20065d29a151f43,search,Bluefield State College,1031,,False
886,674df71dd20065d29a151f43,search,Vet Tech Institute of Houston,1135,,False
887,674df71dd20065d29a151f43,search,Vet Tech Institute of Houston,1475,,False
888,674df71dd20065d29a151f43,search,Concord University,848,,False
889,674df71dd20065d29a151f43,search,Skidmore College,898,,False
890,674df71dd20065d29a151f43,search,Occidental College,504,,False
891,674df71dd20065d29a151f43,search,Northwestern University,718,,False
892,674df71dd20065d29a151f43,search,University of Chicago,637,,False
893,674df71dd20065d29a151f43,search,The Juilliard School,3099,,False
894,674df71dd20065d29a151f43,search,The Juilliard School,1166,,False
895,674df71dd20065d29a151f43,search,College of the Ozarks,815,,False
896,674df71dd20065d29a151f43,search,The Juilliard School,1943,,False
897,674df71dd20065d29a151f43,search,Chapman University,1065,,False
898,661415341b1fdb1844c6f6a6,no search,Worcester Polytechnic Institute,10700,,False
899,661415341b1fdb1844c6f6a6,no search,University of Rochester,5370,,False
900,661415341b1fdb1844c6f6a6,no search,Georgetown University,6293,,False
901,661415341b1fdb1844c6f6a6,no search,American Academy of Dramatic Arts-Los Angeles,1552,,False
902,661415341b1fdb1844c6f6a6,no search,Georgetown University,2811,,False
903,661415341b1fdb1844c6f6a6,no search,Davidson College,2156,,False
904,661415341b1fdb1844c6f6a6,no search,Carleton College,1838,,False
905,661415341b1fdb1844c6f6a6,no search,Finlandia University,563,,False
906,661415341b1fdb1844c6f6a6,no search,Dickinson College,2975,,False
907,661415341b1fdb1844c6f6a6,no search,Gettysburg College,918,,False
908,661415341b1fdb1844c6f6a6,no search,Chapman University,9793,,False
909,661415341b1fdb1844c6f6a6,no search,Delaware State University,11650,,False
910,661415341b1fdb1844c6f6a6,no search,Monroe College,11719,,False
911,661415341b1fdb1844c6f6a6,no search,Columbia University in the City of New York,1977,,False
912,661415341b1fdb1844c6f6a6,no search,Georgetown University,525,,False
913,661415341b1fdb1844c6f6a6,no search,Bucknell University,1141,,False
914,661415341b1fdb1844c6f6a6,no search,Marist College,2556,,False
915,661415341b1fdb1844c6f6a6,no search,Rensselaer Polytechnic Institute,2413,,False
916,661415341b1fdb1844c6f6a6,no search,Barnard College,2812,,False
917,661415341b1fdb1844c6f6a6,no search,California Institute of Technology,3206,,False
918,6444b1e677ebe8b4e2c23abd,search,Lafayette College,3481,,False
919,6444b1e677ebe8b4e2c23abd,search,Swarthmore College,954,,False
920,6444b1e677ebe8b4e2c23abd,search,Boston University,17009,,False
921,6444b1e677ebe8b4e2c23abd,search,Dartmouth College,658,,False
922,6444b1e677ebe8b4e2c23abd,search,Columbia University in the City of New York,8575,,False
923,6444b1e677ebe8b4e2c23abd,search,University of San Diego,6760,,False
924,6444b1e677ebe8b4e2c23abd,search,Union College,617,,False
925,6444b1e677ebe8b4e2c23abd,search,Chapman University,4250,,False
926,6444b1e677ebe8b4e2c23abd,search,Haverford College,7474,,False
927,6444b1e677ebe8b4e2c23abd,search,Haverford College,12958,,False
928,6444b1e677ebe8b4e2c23abd,search,Bates College,7490,,False
929,6444b1e677ebe8b4e2c23abd,search,Portfolio Center,3318,,False
930,6444b1e677ebe8b4e2c23abd,search,Connecticut College,2435,,False
931,6444b1e677ebe8b4e2c23abd,search,Hampden-Sydney College,8084,,False
932,6444b1e677ebe8b4e2c23abd,search,Dickinson College,3998,,False
933,6444b1e677ebe8b4e2c23abd,search,Babson College,6857,,False
934,6444b1e677ebe8b4e2c23abd,search,California Institute of Technology,4843,,False
935,6444b1e677ebe8b4e2c23abd,search,University of San Diego,1725,,False
936,6444b1e677ebe8b4e2c23abd,search,Chapman University,3889,,False
937,6444b1e677ebe8b4e2c23abd,search,New York University,3379,,False
938,6444b1e677ebe8b4e2c23abd,search,Bentley University,2222,,False
939,6444b1e677ebe8b4e2c23abd,search,Worcester Polytechnic Institute,1666,,False
940,6444b1e677ebe8b4e2c23abd,search,Boston College,1964,,False
941,6444b1e677ebe8b4e2c23abd,search,Babson College,1178,,False
942,6444b1e677ebe8b4e2c23abd,search,Bard College,1018,,False
943,6444b1e677ebe8b4e2c23abd,search,Bard College,2407,,False
944,6444b1e677ebe8b4e2c23abd,search,Bard College,5328,,False
945,6444b1e677ebe8b4e2c23abd,search,Menlo College,5546,,False
946,6444b1e677ebe8b4e2c23abd,search,Texas A & M University-Texarkana,4183,,False
947,6444b1e677ebe8b4e2c23abd,search,Cleveland Institute of Music,4517,,False
948,6444b1e677ebe8b4e2c23abd,search,Iowa Wesleyan University,839,,False
949,6444b1e677ebe8b4e2c23abd,search,Iowa Wesleyan University,4853,,False
950,6444b1e677ebe8b4e2c23abd,search,Skidmore College,15256,,False
951,6444b1e677ebe8b4e2c23abd,search,Skidmore College,1891,,False
952,6444b1e677ebe8b4e2c23abd,search,Claflin University,3479,,False
953,6444b1e677ebe8b4e2c23abd,search,Lincoln Christian University,5918,,False
954,6444b1e677ebe8b4e2c23abd,search,Sterling College,2937,,False
955,6444b1e677ebe8b4e2c23abd,search,Smith College,773,,False
956,6444b1e677ebe8b4e2c23abd,search,Paine College,1700,,False
957,6444b1e677ebe8b4e2c23abd,search,Bard College,936,,False
958,6444b1e677ebe8b4e2c23abd,search,Plaza College,4741,,False
959,6444b1e677ebe8b4e2c23abd,search,Plaza College,1970,,False
960,6444b1e677ebe8b4e2c23abd,search,University of Pennsylvania,2865,,False
961,67094d6215b6d0fe3e8c3e39,search,Brandeis University,702,,False
962,67094d6215b6d0fe3e8c3e39,search,Touro College,788,,False
963,67094d6215b6d0fe3e8c3e39,search,CUNY York College,886,,False
964,67094d6215b6d0fe3e8c3e39,search,Western Pennsylvania Hospital School of Nursing,1101,,False
965,67094d6215b6d0fe3e8c3e39,search,University of Chicago,2215,,False
966,67094d6215b6d0fe3e8c3e39,search,University of Chicago,7408,University of Chicago,True
967,67094d6215b6d0fe3e8c3e39,search,Brown University,539,University of Chicago,False
968,67094d6215b6d0fe3e8c3e39,search,Andrew College,841,,False
969,67094d6215b6d0fe3e8c3e39,search,Barnard College,604,,False
970,67094d6215b6d0fe3e8c3e39,search,Northwestern University,728,,False
971,67094d6215b6d0fe3e8c3e39,search,California Institute of Technology,706,,False
972,67094d6215b6d0fe3e8c3e39,search,Massachusetts Institute of Technology,605,,False
973,67094d6215b6d0fe3e8c3e39,search,Massachusetts Institute of Technology,676,,False
974,67094d6215b6d0fe3e8c3e39,search,Northwestern University,791,,False
975,67094d6215b6d0fe3e8c3e39,search,California Institute of Technology,880,,False
976,67094d6215b6d0fe3e8c3e39,search,Harvard University,535,,False
977,67094d6215b6d0fe3e8c3e39,search,Harvard University,702,,False
978,67094d6215b6d0fe3e8c3e39,search,Harvard University,813,Harvard University,True
979,67094d6215b6d0fe3e8c3e39,search,University of Saint Mary,2087,,False
980,67094d6215b6d0fe3e8c3e39,search,Dallas Baptist University,680,University of Saint Mary,False
981,67094d6215b6d0fe3e8c3e39,search,University of Saint Mary,2182,University of Saint Mary,True
982,67b98b4e8498a7bf913c1626,no search,Smith College,503,,False
983,67b98b4e8498a7bf913c1626,no search,Smith College,1820,,False
984,67b98b4e8498a7bf913c1626,no search,Smith College,4043,,False
985,67b98b4e8498a7bf913c1626,no search,Williams College,2291,,False
986,67b98b4e8498a7bf913c1626,no search,Bowdoin College,1043,,False
987,67b98b4e8498a7bf913c1626,no search,Dartmouth College,883,,False
988,67b98b4e8498a7bf913c1626,no search,Massachusetts Institute of Technology,1307,,False
989,67b98b4e8498a7bf913c1626,no search,Harvard University,5363,,False
990,67b98b4e8498a7bf913c1626,no search,Harvard University,4602,,False
991,67b98b4e8498a7bf913c1626,no search,Dartmouth College,8329,,False
992,67b98b4e8498a7bf913c1626,no search,University of Southern California,2165,,False
993,67b98b4e8498a7bf913c1626,no search,Colorado College,6101,,False
994,67b98b4e8498a7bf913c1626,no search,Paine College,11444,,False
995,67b98b4e8498a7bf913c1626,no search,Pitzer College,3348,,False
996,67b98b4e8498a7bf913c1626,no search,CUNY Lehman College,1563,,False
997,67b98b4e8498a7bf913c1626,no search,Skidmore College,2922,,False
998,67b98b4e8498a7bf913c1626,no search,Grambling State University,3288,,False
999,67b98b4e8498a7bf913c1626,no search,Pitzer College,679,,False
1000,67b98b4e8498a7bf913c1626,no search,Harvey Mudd College,1595,,False
1001,67b98b4e8498a7bf913c1626,no search,University of South Carolina-Upstate,1312,,False
1002,67b98b4e8498a7bf913c1626,no search,Pontifical Catholic University of Puerto Rico-Arecibo,3878,,False
1003,67b98b4e8498a7bf913c1626,no search,Fashion Institute of Technology,1016,,False
1004,67b98b4e8498a7bf913c1626,no search,Piedmont International University,2711,,False
1005,67b98b4e8498a7bf913c1626,no search,California Institute of Technology,2107,,False
1006,67b98b4e8498a7bf913c1626,no search,Harvard University,838,,False
1007,67b98b4e8498a7bf913c1626,no search,Stanford University,1036,,False
1008,67b98b4e8498a7bf913c1626,no search,Brown University,1823,,False
1009,67b98b4e8498a7bf913c1626,no search,Pontifical Catholic University of Puerto Rico-Arecibo,745,,False
1010,66e74ca113f609cd2a13df59,search,Bridgewater College,1618,,False
1011,66e74ca113f609cd2a13df59,search,Dartmouth College,9701,,False
1012,66e74ca113f609cd2a13df59,search,Maine College of Health Professions,1464,,False
1013,66e74ca113f609cd2a13df59,search,Georgia Institute of Technology-Main Campus,511,,False
1014,66e74ca113f609cd2a13df59,search,Reading Hospital School of Health Sciences,662,,False
1015,66e74ca113f609cd2a13df59,search,Union College,1240,,False
1016,66e74ca113f609cd2a13df59,search,CUNY John Jay College of Criminal Justice,5222,,False
1017,66e74ca113f609cd2a13df59,search,Tufts University,5293,,False
1018,66e74ca113f609cd2a13df59,search,Columbia University in the City of New York,603,,False
1019,66e74ca113f609cd2a13df59,search,Wesleyan University,1219,,False
1020,66e74ca113f609cd2a13df59,search,Fort Valley State University,2604,,False
1021,66e74ca113f609cd2a13df59,search,Middlebury College,2406,,False
1022,66e74ca113f609cd2a13df59,search,University of Virginia-Main Campus,14249,,False
1023,66e74ca113f609cd2a13df59,search,Bridgewater College,675,,False
1024,66e74ca113f609cd2a13df59,search,Southwestern Assemblies of God University,890,,False
1025,66e74ca113f609cd2a13df59,search,Southwestern Assemblies of God University,5488,,False
1026,66e74ca113f609cd2a13df59,search,Barton College,854,,False
1027,66e74ca113f609cd2a13df59,search,SUNY at Purchase College,1106,,False
1028,66e74ca113f609cd2a13df59,search,College for Creative Studies,711,,False
1029,66e74ca113f609cd2a13df59,search,Florida Southern College,649,,False
1030,66e74ca113f609cd2a13df59,search,Yale University,607,,False
1031,66e74ca113f609cd2a13df59,search,Brown University,1234,,False
1032,66e74ca113f609cd2a13df59,search,Mississippi Valley State University,1120,,False
1033,66e74ca113f609cd2a13df59,search,Georgetown University,2300,,False
1034,66e74ca113f609cd2a13df59,search,Boston College,3444,Boston College,True
1035,66e74ca113f609cd2a13df59,search,Boston College,5006,Boston College,True
1036,66e74ca113f609cd2a13df59,search,Kenyon College,9972,Kenyon College,True
1037,66e74ca113f609cd2a13df59,search,Vanderbilt University,6249,Kenyon College,False
1038,66e74ca113f609cd2a13df59,search,University of California-Los Angeles,2580,Kenyon College,False
1039,66e74ca113f609cd2a13df59,search,University of Michigan-Ann Arbor,8766,University of Michigan-Ann Arbor,True
1040,66b3e078bef7d6dd6c53e015,search,Bentley University,13787,,False
1041,66b3e078bef7d6dd6c53e015,search,Hobart William Smith Colleges,8967,,False
1042,66b3e078bef7d6dd6c53e015,search,Lehigh University,1232,,False
1043,66b3e078bef7d6dd6c53e015,search,Berea College,3410,,False
1044,66b3e078bef7d6dd6c53e015,search,Middlebury College,526,Ohio Dominican University,False
1045,66b3e078bef7d6dd6c53e015,search,Ohio Dominican University,2955,Ohio Dominican University,True
1046,66b3e078bef7d6dd6c53e015,search,Harvard University,8131,harva,True
1047,66b3e078bef7d6dd6c53e015,search,St Luke's College,636,,False
1048,66b3e078bef7d6dd6c53e015,search,Inter American University of Puerto Rico-Metro,5104,,False
1049,66b3e078bef7d6dd6c53e015,search,Middlebury College,4033,,False
1050,66b3e078bef7d6dd6c53e015,search,Virginia Military Institute,595,,False
1051,66b3e078bef7d6dd6c53e015,search,University of Florida,555,,False
1052,66b3e078bef7d6dd6c53e015,search,Pennsylvania College of Art and Design,759,,False
1053,66b3e078bef7d6dd6c53e015,search,Chamberlain College of Nursing-Florida,688,,False
1054,66b3e078bef7d6dd6c53e015,search,Virginia Military Institute,620,,False
1055,66b3e078bef7d6dd6c53e015,search,Silver Lake College of the Holy Family,5987,,False
1056,66b3e078bef7d6dd6c53e015,search,Lehigh University,1031,,False
1057,66b3e078bef7d6dd6c53e015,search,Berea College,1086,,False
1058,66b3e078bef7d6dd6c53e015,search,The Juilliard School,8538,,False
1059,66b3e078bef7d6dd6c53e015,search,Harvard University,5117,,False
1060,66b3e078bef7d6dd6c53e015,search,Catawba College,801,,False
1061,66bcf6ae07e40789d4193872,no search,Johns Hopkins University,2697,,False
1062,66bcf6ae07e40789d4193872,no search,Bard College,4876,,False
1063,66bcf6ae07e40789d4193872,no search,The New England Conservatory of Music,2735,,False
1064,66bcf6ae07e40789d4193872,no search,Emory University,2520,,False
1065,66bcf6ae07e40789d4193872,no search,Washington and Lee University,5107,,False
1066,66bcf6ae07e40789d4193872,no search,Emory University,1054,,False
1067,66bcf6ae07e40789d4193872,no search,St Luke's College,2417,,False
1068,66bcf6ae07e40789d4193872,no search,Harvey Mudd College,2569,,False
1069,66bcf6ae07e40789d4193872,no search,The Juilliard School,13964,,False
1070,66bcf6ae07e40789d4193872,no search,University of Pennsylvania,1913,,False
1071,66bcf6ae07e40789d4193872,no search,Yale University,4957,,False
1072,66bcf6ae07e40789d4193872,no search,Hamilton College,3936,,False
1073,66bcf6ae07e40789d4193872,no search,Bryn Mawr College,3607,,False
1074,66bcf6ae07e40789d4193872,no search,Tulane University of Louisiana,1120,,False
1075,66bcf6ae07e40789d4193872,no search,Harvey Mudd College,1065,,False
1076,66bcf6ae07e40789d4193872,no search,Harvey Mudd College,1577,,False
1077,66bcf6ae07e40789d4193872,no search,Franklin and Marshall College,999,,False
1078,66bcf6ae07e40789d4193872,no search,Mount Mary University,1235,,False
1079,66bcf6ae07e40789d4193872,no search,Tufts University,3357,,False
1080,66bcf6ae07e40789d4193872,no search,Georgetown University,2927,,False
1081,66bcf6ae07e40789d4193872,no search,American Academy of Dramatic Arts-Los Angeles,1069,,False
1082,66bcf6ae07e40789d4193872,no search,Georgetown University,1048,,False
1083,66bcf6ae07e40789d4193872,no search,Wellesley College,2531,,False
1084,66bcf6ae07e40789d4193872,no search,Brandeis University,1267,,False
1085,66bcf6ae07e40789d4193872,no search,Emory University,1574,,False
1086,66bcf6ae07e40789d4193872,no search,Boston College,1870,,False
1087,66bcf6ae07e40789d4193872,no search,University of Richmond,1892,,False
1088,66bcf6ae07e40789d4193872,no search,College of William and Mary,5667,,False
1089,66bcf6ae07e40789d4193872,no search,Ohio Valley University,3867,,False
1090,66bcf6ae07e40789d4193872,no search,Gettysburg College,4706,,False
1091,66bcf6ae07e40789d4193872,no search,Gettysburg College,917,,False
1092,663a8a591f436a85bb4d90c2,search,Rice University,1397,,False
1093,663a8a591f436a85bb4d90c2,search,Pitzer College,1935,,False
1094,663a8a591f436a85bb4d90c2,search,Scripps College,1175,,False
1095,663a8a591f436a85bb4d90c2,search,Manhattan School of Music,886,,False
1096,663a8a591f436a85bb4d90c2,search,Stevens Institute of Technology,970,,False
1097,663a8a591f436a85bb4d90c2,search,Northeastern University,652,,False
1098,663a8a591f436a85bb4d90c2,search,Boston College,9531,,False
1099,663a8a591f436a85bb4d90c2,search,Wake Forest University,946,Morehouse College,False
1100,663a8a591f436a85bb4d90c2,search,The New England Conservatory of Music,756,Morehouse College,False
1101,663a8a591f436a85bb4d90c2,search,Wake Forest University,21456,Wake Forest University,True
1102,663a8a591f436a85bb4d90c2,search,Wake Forest University,22490,Wake Forest University,True
1103,663a8a591f436a85bb4d90c2,search,Wake Forest University,19710,Wake Forest University,True
1104,663a8a591f436a85bb4d90c2,search,Ohio Valley University,616,Wake Forest University,False
1105,663a8a591f436a85bb4d90c2,search,The New England Conservatory of Music,1062,Wake Forest University,False
1106,663a8a591f436a85bb4d90c2,search,Wake Forest University,1083,Wake Forest University,True
1107,663a8a591f436a85bb4d90c2,search,Rice University,937,Wake Forest University,False
1108,663a8a591f436a85bb4d90c2,search,Swarthmore College,809,Wake Forest University,False
1109,663a8a591f436a85bb4d90c2,search,Cornell University,1237,Wake Forest University,False
1110,663a8a591f436a85bb4d90c2,search,Cooper Union for the Advancement of Science and Art,3162,Wake Forest University,False
1111,663a8a591f436a85bb4d90c2,search,Grinnell College,879,Wake Forest University,False
1112,663a8a591f436a85bb4d90c2,search,New York University,2586,Wake Forest University,False
1113,663a8a591f436a85bb4d90c2,search,New York University,651,Wake Forest University,False
1114,663a8a591f436a85bb4d90c2,search,California Polytechnic State University-San Luis Obispo,602,Columbia University in the City of New York,False
1115,663a8a591f436a85bb4d90c2,search,Columbia University in the City of New York,21398,Columbia University in the City of New York,True
1116,663a8a591f436a85bb4d90c2,search,Princeton University,15235,Princeton University,True
1117,663a8a591f436a85bb4d90c2,search,Albany State University,15889,Albany State University,True
1118,663a8a591f436a85bb4d90c2,search,Southern University at New Orleans,565,Albany State University,False
1119,663a8a591f436a85bb4d90c2,search,University of Pennsylvania,1274,Albany State University,False
1120,663a8a591f436a85bb4d90c2,search,Virginia Union University,17328,Virginia Union University,True
1121,663a8a591f436a85bb4d90c2,search,Bowdoin College,673,Hampton University,False
1122,663a8a591f436a85bb4d90c2,search,Haverford College,687,Hampton University,False
1123,663a8a591f436a85bb4d90c2,search,Hampton University,17254,Hampton University,True
1124,663a8a591f436a85bb4d90c2,search,Davidson College,19195,Davidson College,True
1125,663a8a591f436a85bb4d90c2,search,Pitzer College,557,Davidson College,False
1126,663a8a591f436a85bb4d90c2,search,Davidson College,8579,Davidson College,True
1127,663a8a591f436a85bb4d90c2,search,North Carolina Central University,16680,North Carolina Central University,True
1128,663a8a591f436a85bb4d90c2,search,University of North Carolina at Chapel Hill,9890,University of North Carolina at Chapel Hill,True
1129,663a8a591f436a85bb4d90c2,search,University of North Carolina at Chapel Hill,2218,University of North Carolina at Chapel Hill,True
1130,663a8a591f436a85bb4d90c2,search,University of North Carolina School of the Arts,6955,University of North Carolina School of the Arts,True
1131,663a8a591f436a85bb4d90c2,search,University of Rochester,684,University of North Carolina School of the Arts,False
1132,663a8a591f436a85bb4d90c2,search,University of North Carolina School of the Arts,5033,University of North Carolina School of the Arts,True
1133,663a8a591f436a85bb4d90c2,search,Tufts University,622,University of North Carolina School of the Arts,False
1134,67d5bf9cc73398cb8c659f5d,no search,Trinity Bible College,17542,,False
1135,67d5bf9cc73398cb8c659f5d,no search,Davidson College,2738,,False
1136,67d5bf9cc73398cb8c659f5d,no search,Cornell University,1719,,False
1137,67d5bf9cc73398cb8c659f5d,no search,College of the Ozarks,3188,,False
1138,67d5bf9cc73398cb8c659f5d,no search,Claremont McKenna College,598,,False
1139,67d5bf9cc73398cb8c659f5d,no search,Vanderbilt University,1790,,False
1140,67d5bf9cc73398cb8c659f5d,no search,Emory University,810,,False
1141,67d5bf9cc73398cb8c659f5d,no search,The New England Conservatory of Music,1286,,False
1142,67d5bf9cc73398cb8c659f5d,no search,Cornell University,544,,False
1143,67d5bf9cc73398cb8c659f5d,no search,Duke University,22633,,False
1144,67d5bf9cc73398cb8c659f5d,no search,Swarthmore College,2712,,False
1145,67d5bf9cc73398cb8c659f5d,no search,Colgate University,1998,,False
1146,67d5bf9cc73398cb8c659f5d,no search,Grinnell College,868,,False
1147,67d5bf9cc73398cb8c659f5d,no search,Southwestern Assemblies of God University,1747,,False
1148,67d5bf9cc73398cb8c659f5d,no search,Haverford College,2414,,False
1149,669045c8e956810e2ac83e39,search,American University,706,,False
1150,669045c8e956810e2ac83e39,search,American University,3414,,False
1151,669045c8e956810e2ac83e39,search,American University,6205,,False
1152,669045c8e956810e2ac83e39,search,American University,777,,False
1153,669045c8e956810e2ac83e39,search,University of San Diego,13309,,False
1154,669045c8e956810e2ac83e39,search,Glenville State College,2014,,False
1155,669045c8e956810e2ac83e39,search,Glenville State College,2001,,False
1156,669045c8e956810e2ac83e39,search,Hobart William Smith Colleges,809,,False
1157,669045c8e956810e2ac83e39,search,Bentley University,883,,False
1158,669045c8e956810e2ac83e39,search,Hobart William Smith Colleges,847,,False
1159,669045c8e956810e2ac83e39,search,University of Maryland-College Park,585,,False
1160,669045c8e956810e2ac83e39,search,Glenville State College,512,,False
1161,669045c8e956810e2ac83e39,search,Glenville State College,1505,,False
1162,669045c8e956810e2ac83e39,search,University of Maryland-College Park,9386,,False
1163,669045c8e956810e2ac83e39,search,Hobart William Smith Colleges,7537,,False
1164,669045c8e956810e2ac83e39,search,College of the Holy Cross,3669,,False
1165,669045c8e956810e2ac83e39,search,University of Maryland-College Park,738,,False
1166,669045c8e956810e2ac83e39,search,Bentley University,8055,,False
1167,669045c8e956810e2ac83e39,search,Johnson C Smith University,10013,,False
1168,669045c8e956810e2ac83e39,search,Cogswell College,16147,,False
1169,669045c8e956810e2ac83e39,search,Cogswell College,800,,False
1170,669045c8e956810e2ac83e39,search,Cogswell College,4001,,False
1171,669045c8e956810e2ac83e39,search,Missouri Valley College,1237,,False
1172,669045c8e956810e2ac83e39,search,Cogswell College,1138,,False
1173,669045c8e956810e2ac83e39,search,Concord University,7833,,False
1174,669045c8e956810e2ac83e39,search,University of New Orleans,819,,False
1175,669045c8e956810e2ac83e39,search,Iowa Wesleyan University,1680,,False
1176,669045c8e956810e2ac83e39,search,Rice University,609,,False
1177,669045c8e956810e2ac83e39,search,Cornell University,845,,False
1178,669045c8e956810e2ac83e39,search,Brown University,581,,False
1179,669045c8e956810e2ac83e39,search,Harvard University,519,,False
1180,669045c8e956810e2ac83e39,search,California Institute of Technology,666,,False
1181,669045c8e956810e2ac83e39,search,Cornell University,740,,False
1182,669045c8e956810e2ac83e39,search,Brown University,670,,False
1183,669045c8e956810e2ac83e39,search,Stanford University,512,,False
1184,669045c8e956810e2ac83e39,search,Harvard University,1547,,False
1185,669045c8e956810e2ac83e39,search,Stanford University,974,,False
1186,669045c8e956810e2ac83e39,search,Harvard University,1323,,False
1187,669045c8e956810e2ac83e39,search,Stanford University,1575,,False
1188,669045c8e956810e2ac83e39,search,Princeton University,615,,False
1189,669045c8e956810e2ac83e39,search,Yale University,4382,,False
1190,669045c8e956810e2ac83e39,search,Dartmouth College,509,,False
1191,669045c8e956810e2ac83e39,search,American Musical and Dramatic Academy,767,,False
1192,669045c8e956810e2ac83e39,search,University of Notre Dame,725,,False
1193,669045c8e956810e2ac83e39,search,University of Notre Dame,1050,,False
1194,669045c8e956810e2ac83e39,search,Carleton College,790,,False
1195,669045c8e956810e2ac83e39,search,Tulane University of Louisiana,4321,,False
1196,669045c8e956810e2ac83e39,search,Haverford College,1033,,False
1197,669045c8e956810e2ac83e39,search,Carleton College,749,,False
1198,669045c8e956810e2ac83e39,search,Swarthmore College,632,,False
1199,669045c8e956810e2ac83e39,search,Cooper Union for the Advancement of Science and Art,1117,,False
1200,669045c8e956810e2ac83e39,search,Cooper Union for the Advancement of Science and Art,1291,,False
1201,669045c8e956810e2ac83e39,search,Amherst College,693,,False
1202,669045c8e956810e2ac83e39,search,Bowdoin College,1145,,False
1203,669045c8e956810e2ac83e39,search,Cooper Union for the Advancement of Science and Art,1395,,False
1204,669045c8e956810e2ac83e39,search,Williams College,560,,False
1205,669045c8e956810e2ac83e39,search,University of California-Irvine,1096,,False
1206,669045c8e956810e2ac83e39,search,Pomona College,611,,False
1207,669045c8e956810e2ac83e39,search,Middlebury College,814,,False
1208,669045c8e956810e2ac83e39,search,Davidson College,990,,False
1209,669045c8e956810e2ac83e39,search,Davidson College,893,,False
1210,669045c8e956810e2ac83e39,search,Wellesley College,804,,False
1211,669045c8e956810e2ac83e39,search,Tulane University of Louisiana,620,,False
1212,669045c8e956810e2ac83e39,search,Haverford College,698,,False
1213,669045c8e956810e2ac83e39,search,Princeton University,655,,False
1214,669045c8e956810e2ac83e39,search,Harvard University,893,,False
1215,669045c8e956810e2ac83e39,search,Bates College,693,,False
1216,669045c8e956810e2ac83e39,search,Middlebury College,1151,,False
1217,669045c8e956810e2ac83e39,search,Carleton College,516,,False
1218,669045c8e956810e2ac83e39,search,Yale University,1796,,False
1219,669045c8e956810e2ac83e39,search,Johns Hopkins University,581,,False
1220,669045c8e956810e2ac83e39,search,Vassar College,708,,False
1221,669045c8e956810e2ac83e39,search,Lincoln University,753,,False
1222,669045c8e956810e2ac83e39,search,Virginia Union University,788,,False
1223,669045c8e956810e2ac83e39,search,Plaza College,1011,,False
1224,669045c8e956810e2ac83e39,search,Lincoln University,551,,False
